id,productName,brandName,url,price,colorName,productImage
1183018002,5-pack Cotton Boys’ Briefs,H&M,https://www2.hm.com/en_us/productpage.1183018002.html,$ 8.49,Bright blue/green,https://image.hm.com/assets/hm/3d/83/3d83121f9011d1233df604401948cbb1e3099e43.jpg
1231066002,Relaxed Fit Cargo Pants,H&M,https://www2.hm.com/en_us/productpage.1231066002.html,$ 44.99,Beige,https://image.hm.com/assets/hm/3e/1a/3e1aa5e9172a02b9f2669bc1ce452bea43c543be.jpg
1188553005,2-pack Bow-detail Hairbands,H&M,https://www2.hm.com/en_us/productpage.1188553005.html,$ 7.49,Light pink/floral,https://image.hm.com/assets/hm/57/d9/57d9099015ec10b878aeaba6debe280343bf50fe.jpg
1218623002,Voluminous Tulle Dress,H&M,https://www2.hm.com/en_us/productpage.1218623002.html,$ 75.99,Black,https://image.hm.com/assets/hm/49/1b/491bee9f1e1680d42ff3b1d39a6820b9685865a2.jpg
1204909001,Cap-sleeved Blouse,H&M,https://www2.hm.com/en_us/productpage.1204909001.html,$ 16.99,White,https://image.hm.com/assets/hm/92/83/92832e2bb94c00621b251bf84e5a17dcc2b16a5a.jpg
1240468001,Knit Dress,H&M,https://www2.hm.com/en_us/productpage.1240468001.html,$ 15.99,Navy blue/dotted,https://image.hm.com/assets/hm/65/29/6529e6de7d025f14e3189a2cb5ede1e64a6f4f31.jpg
1237414001,Loose-Fit Cargo Jacket,H&M,https://www2.hm.com/en_us/productpage.1237414001.html,$ 53.99,Black,https://image.hm.com/assets/hm/a4/4d/a44d0c5b18c65b996589fc3220f4800c93ab8548.jpg
1237315001,Low-waist Twill Pants,H&M,https://www2.hm.com/en_us/productpage.1237315001.html,$ 17.99,Black,https://image.hm.com/assets/hm/9b/56/9b56d0fd33916d9661d8a4b48ae04fdfa78f9293.jpg
1241315002,Ribbed Cotton Jersey Top,H&M,https://www2.hm.com/en_us/productpage.1241315002.html,$ 7.99,White/striped,https://image.hm.com/assets/hm/79/79/797958e3eed2e428247aa9c560e822ec51b3cfee.jpg
1232573006,Denim Jacket,H&M,https://www2.hm.com/en_us/productpage.1232573006.html,$ 44.99,Dark denim blue,https://image.hm.com/assets/hm/87/0e/870e920650527fc505440432684a0bfd63b7a036.jpg
1078067032,Loose Fit Jeans,H&M,https://www2.hm.com/en_us/productpage.1078067032.html,$ 17.99,Washed denim blue,https://image.hm.com/assets/hm/79/1d/791d84ab304692cc19f090b22a7c1ec82f833d9e.jpg
1240757002,Oversized Felted Jacket,H&M,https://www2.hm.com/en_us/productpage.1240757002.html,$ 53.99,Black,https://image.hm.com/assets/hm/ae/96/ae96d04d6f84de6e737c74b829669c55b5ac4dac.jpg
0983738008,Loose Fit T-shirt,H&M,https://www2.hm.com/en_us/productpage.0983738008.html,$ 16.99,Cream/NASA,https://image.hm.com/assets/hm/71/87/7187cc0eb54b8db59aeb192698ecb09d6af17017.jpg
1232593003,Shirt Dress,H&M,https://www2.hm.com/en_us/productpage.1232593003.html,$ 17.99,Blue,https://image.hm.com/assets/hm/8f/36/8f364671338f32fb36d8d4efebdd6b57de69a99d.jpg
1241556001,Linen-Blend Joggers,H&M,https://www2.hm.com/en_us/productpage.1241556001.html,$ 13.49,Light beige,https://image.hm.com/assets/hm/81/4c/814c55b90f69a5be1d44c8c224a450c11e33a006.jpg
1257065003,Jersey Cardigan with Zipper,H&M,https://www2.hm.com/en_us/productpage.1257065003.html,$ 22.49,Black,https://image.hm.com/assets/hm/8f/7d/8f7d09cdc5f853486dd3b2459c932cd047fca1e7.jpg
1225227003,Twill Jacket,H&M,https://www2.hm.com/en_us/productpage.1225227003.html,$ 44.99,Black,https://image.hm.com/assets/hm/0d/92/0d929423911aa42ddb05948308e28080d23b3cd1.jpg
0624684038,5-pack Slim Fit T-shirts,H&M,https://www2.hm.com/en_us/productpage.0624684038.html,$ 41.99,Dark brown,https://image.hm.com/assets/hm/22/e3/22e3f425dd53a8be604fb77d95e421f935b3c5cb.jpg
1246132001,Picot-Trimmed Ribbed Top,H&M,https://www2.hm.com/en_us/productpage.1246132001.html,$ 11.49,Dark gray,https://image.hm.com/assets/hm/f3/f0/f3f07f94057a59d4dbff9bd3b7c263712f1216d3.jpg
1237772001,Cashmere-Blend Turtleneck Sweater,H&M,https://www2.hm.com/en_us/productpage.1237772001.html,$ 66.99,Black,https://image.hm.com/assets/hm/8d/f0/8df08761103cff2cdc6fe02dc906d37175e37b65.jpg
1247035001,Twill Shirt Dress,H&M,https://www2.hm.com/en_us/productpage.1247035001.html,$ 35.99,Black,https://image.hm.com/assets/hm/a7/11/a7118999f1d5bae8e89ad1322c8edb81b0e3236a.jpg
